value,description,codesystem,code,iri
"ENDOCRINE THERAPY ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ENDOCRINE THERAPY ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","UATC","L02","http://purl.bioontology.org/ontology/UATC/L02"
"dalbavancin","dalbavancin","UATC","J01XA04","http://purl.bioontology.org/ontology/UATC/J01XA04"
"Vitamin B-complex with minerals","Vitamin B-complex with minerals","UATC","A11EC","http://purl.bioontology.org/ontology/UATC/A11EC"
"cefazolin","cefazolin","UATC","J01DB04","http://purl.bioontology.org/ontology/UATC/J01DB04"
"Corticosteroids, weak, combinations with antibiotics","Corticosteroids, weak, combinations with antibiotics","UATC","D07CA","http://purl.bioontology.org/ontology/UATC/D07CA"
"Liver therapy drugs","Liver therapy drugs","UATC","A05BA","http://purl.bioontology.org/ontology/UATC/A05BA"
"grepafloxacin","grepafloxacin","UATC","J01MA11","http://purl.bioontology.org/ontology/UATC/J01MA11"
"alitretinoin","alitretinoin","UATC","L01XX22","http://purl.bioontology.org/ontology/UATC/L01XX22"
"etacrynic acid","etacrynic acid","UATC","C03CC01","http://purl.bioontology.org/ontology/UATC/C03CC01"
"Artemisinin and derivatives, combinations","Artemisinin and derivatives, combinations","UATC","P01BF","http://purl.bioontology.org/ontology/UATC/P01BF"
"Entity","Entity","STY","T071","http://purl.bioontology.org/ontology/STY/T071"
"methaqualone, combinations","methaqualone, combinations","UATC","N05CX02","http://purl.bioontology.org/ontology/UATC/N05CX02"
"bisoprolol and amlodipine","bisoprolol and amlodipine","UATC","C07FB07","http://purl.bioontology.org/ontology/UATC/C07FB07"
"acetylleucine","acetylleucine","UATC","N07CA04","http://purl.bioontology.org/ontology/UATC/N07CA04"
"piretanide","piretanide","UATC","C03CA03","http://purl.bioontology.org/ontology/UATC/C03CA03"
"bexarotene","bexarotene","UATC","L01XX25","http://purl.bioontology.org/ontology/UATC/L01XX25"
"Physiologic Function","Physiologic Function","STY","T039","http://purl.bioontology.org/ontology/STY/T039"
"Androgen, progestogen and estrogen in combination","Androgen, progestogen and estrogen in combination","UATC","G03EB","http://purl.bioontology.org/ontology/UATC/G03EB"
"OTHER VACCINES in ATC","OTHER VACCINES in ATC","UATC","J07X","http://purl.bioontology.org/ontology/UATC/J07X"
"Mineralocorticoids for systemic use, plain","Mineralocorticoids for systemic use, plain","UATC","H02AA","http://purl.bioontology.org/ontology/UATC/H02AA"
"abacavir","abacavir","UATC","J05AF06","http://purl.bioontology.org/ontology/UATC/J05AF06"
"spaglumic acid","spaglumic acid","UATC","S01GX03","http://purl.bioontology.org/ontology/UATC/S01GX03"
"Pregnen (4) derivatives, progestogens","Pregnen (4) derivatives, progestogens","UATC","G03DA","http://purl.bioontology.org/ontology/UATC/G03DA"
"Fourth-generation cephalosporins","Fourth-generation cephalosporins","UATC","J01DE","http://purl.bioontology.org/ontology/UATC/J01DE"
"riluzole","riluzole","UATC","N07XX02","http://purl.bioontology.org/ontology/UATC/N07XX02"
"naphazoline","naphazoline","UATC","R01AA08","http://purl.bioontology.org/ontology/UATC/R01AA08"
"doxefazepam","doxefazepam","UATC","N05CD12","http://purl.bioontology.org/ontology/UATC/N05CD12"
"pyrrobutamine, combinations","pyrrobutamine, combinations","UATC","R06AX58","http://purl.bioontology.org/ontology/UATC/R06AX58"
"cholera, inactivated, whole cell","cholera, inactivated, whole cell","UATC","J07AE01","http://purl.bioontology.org/ontology/UATC/J07AE01"
"combinations of imidazole derivatives","combinations of imidazole derivatives","UATC","G01AF20","http://purl.bioontology.org/ontology/UATC/G01AF20"
"dexbrompheniramine, combinations","dexbrompheniramine, combinations","UATC","R06AB56","http://purl.bioontology.org/ontology/UATC/R06AB56"
"meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen","meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen","UATC","J07AH04","http://purl.bioontology.org/ontology/UATC/J07AH04"
"SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM","SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM","UATC","G03","http://purl.bioontology.org/ontology/UATC/G03"
"lisdexamfetamine","lisdexamfetamine","UATC","N06BA12","http://purl.bioontology.org/ontology/UATC/N06BA12"
"cilnidipine","cilnidipine","UATC","C08CA14","http://purl.bioontology.org/ontology/UATC/C08CA14"
"gadofosveset","gadofosveset","UATC","V08CA11","http://purl.bioontology.org/ontology/UATC/V08CA11"
"Colchicine derivatives, antineooplastic","Colchicine derivatives, antineooplastic","UATC","L01CC","http://purl.bioontology.org/ontology/UATC/L01CC"
"ANTIINFECTIVE OPHTHALMOLOGICS","ANTIINFECTIVE OPHTHALMOLOGICS","UATC","S01A","http://purl.bioontology.org/ontology/UATC/S01A"
"Combinations of drugs for treatment of tuberculosis","Combinations of drugs for treatment of tuberculosis","UATC","J04AM","http://purl.bioontology.org/ontology/UATC/J04AM"
"pazopanib","pazopanib","UATC","L01XE11","http://purl.bioontology.org/ontology/UATC/L01XE11"
"alirocumab","alirocumab","UATC","C10AX14","http://purl.bioontology.org/ontology/UATC/C10AX14"
"levomethadone","levomethadone","UATC","N07BC05","http://purl.bioontology.org/ontology/UATC/N07BC05"
"Neoplastic Process","Neoplastic Process","STY","T191","http://purl.bioontology.org/ontology/STY/T191"
"Solutions for parenteral nutrition","Solutions for parenteral nutrition","UATC","B05BA","http://purl.bioontology.org/ontology/UATC/B05BA"
"magnesium phosphate","magnesium phosphate","UATC","B05XA10","http://purl.bioontology.org/ontology/UATC/B05XA10"
"gepefrine","gepefrine","UATC","C01CA15","http://purl.bioontology.org/ontology/UATC/C01CA15"
"Local hemostatics","Local hemostatics","UATC","B02BC","http://purl.bioontology.org/ontology/UATC/B02BC"
"dapsone","dapsone","UATC","J04BA02","http://purl.bioontology.org/ontology/UATC/J04BA02"
"nifuroxazide","nifuroxazide","UATC","A07AX03","http://purl.bioontology.org/ontology/UATC/A07AX03"
"ciclopirox","ciclopirox","UATC","G01AX12","http://purl.bioontology.org/ontology/UATC/G01AX12"
"Yellow fever vaccines","Yellow fever vaccines","UATC","J07BL","http://purl.bioontology.org/ontology/UATC/J07BL"
"parnaparin","parnaparin","UATC","B01AB07","http://purl.bioontology.org/ontology/UATC/B01AB07"
"fluocinolone acetonide and antiinfectives","fluocinolone acetonide and antiinfectives","UATC","S01CA10","http://purl.bioontology.org/ontology/UATC/S01CA10"
"Drugs used in opioid dependence","Drugs used in opioid dependence","UATC","N07BC","http://purl.bioontology.org/ontology/UATC/N07BC"
"emtricitabine, tenofovir disoproxil and efavirenz","emtricitabine, tenofovir disoproxil and efavirenz","UATC","J05AR06","http://purl.bioontology.org/ontology/UATC/J05AR06"
"heparin, combinations","heparin, combinations","UATC","B01AB51","http://purl.bioontology.org/ontology/UATC/B01AB51"
"metronidazole","metronidazole","UATC","A01AB17","http://purl.bioontology.org/ontology/UATC/A01AB17"
"pyrethrum, combinations","pyrethrum, combinations","UATC","P03AC51","http://purl.bioontology.org/ontology/UATC/P03AC51"
"hydrochloric acid","hydrochloric acid","UATC","B05XA13","http://purl.bioontology.org/ontology/UATC/B05XA13"
"octopamine","octopamine","UATC","C01CA18","http://purl.bioontology.org/ontology/UATC/C01CA18"
"Plague vaccines","Plague vaccines","UATC","J07AK","http://purl.bioontology.org/ontology/UATC/J07AK"
"Agents for dermatitis, excluding corticosteroids","Agents for dermatitis, excluding corticosteroids","UATC","D11AH","http://purl.bioontology.org/ontology/UATC/D11AH"
"midecamycin","midecamycin","UATC","J01FA03","http://purl.bioontology.org/ontology/UATC/J01FA03"
"iofendylate","iofendylate","UATC","V08AD04","http://purl.bioontology.org/ontology/UATC/V08AD04"
"ethylmorphine","ethylmorphine","UATC","R05DA01","http://purl.bioontology.org/ontology/UATC/R05DA01"
"BETA BLOCKING AGENTS","BETA BLOCKING AGENTS","UATC","C07A","http://purl.bioontology.org/ontology/UATC/C07A"
"obiltoxaximab","obiltoxaximab","UATC","J06BB22","http://purl.bioontology.org/ontology/UATC/J06BB22"
"sodium sulfate","sodium sulfate","UATC","A12CA02","http://purl.bioontology.org/ontology/UATC/A12CA02"
"Alkyl sulfonate alkylating agents","Alkyl sulfonate alkylating agents","UATC","L01AB","http://purl.bioontology.org/ontology/UATC/L01AB"
"Other immunosuppressants in ATC","Other immunosuppressants in ATC","UATC","L04AX","http://purl.bioontology.org/ontology/UATC/L04AX"
"lutropin alfa","lutropin alfa","UATC","G03GA07","http://purl.bioontology.org/ontology/UATC/G03GA07"
"bromfenac","bromfenac","UATC","S01BC11","http://purl.bioontology.org/ontology/UATC/S01BC11"
"Corticosteroids, weak, other combinations","Corticosteroids, weak, other combinations","UATC","D07XA","http://purl.bioontology.org/ontology/UATC/D07XA"
"Other viral vaccines in ATC","Other viral vaccines in ATC","UATC","J07BX","http://purl.bioontology.org/ontology/UATC/J07BX"
"rimantadine","rimantadine","UATC","J05AC02","http://purl.bioontology.org/ontology/UATC/J05AC02"
"colestipol","colestipol","UATC","C10AC02","http://purl.bioontology.org/ontology/UATC/C10AC02"
"Amide local anesthetic combinations","Amide local anesthetic combinations","UATC","N01BB20","http://purl.bioontology.org/ontology/UATC/N01BB20"
"ethosuximide, combinations","ethosuximide, combinations","UATC","N03AD51","http://purl.bioontology.org/ontology/UATC/N03AD51"
"sucralfate","sucralfate","UATC","A02BX02","http://purl.bioontology.org/ontology/UATC/A02BX02"
"ANTI-PARATHYROID AGENTS","ANTI-PARATHYROID AGENTS","UATC","H05B","http://purl.bioontology.org/ontology/UATC/H05B"
"ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE","ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE","UATC","D06","http://purl.bioontology.org/ontology/UATC/D06"
"Tetanus vaccines","Tetanus vaccines","UATC","J07AM","http://purl.bioontology.org/ontology/UATC/J07AM"
"valganciclovir","valganciclovir","UATC","J05AB14","http://purl.bioontology.org/ontology/UATC/J05AB14"
"pralatrexate","pralatrexate","UATC","L01BA05","http://purl.bioontology.org/ontology/UATC/L01BA05"
"isepamicin","isepamicin","UATC","J01GB11","http://purl.bioontology.org/ontology/UATC/J01GB11"
"ambutonium and psycholeptics","ambutonium and psycholeptics","UATC","A03CA07","http://purl.bioontology.org/ontology/UATC/A03CA07"
"mifamurtide","mifamurtide","UATC","L03AX15","http://purl.bioontology.org/ontology/UATC/L03AX15"
"rutoside, combinations","rutoside, combinations","UATC","C05CA51","http://purl.bioontology.org/ontology/UATC/C05CA51"
"prasterone","prasterone","UATC","G03XX01","http://purl.bioontology.org/ontology/UATC/G03XX01"
"antibiotics in combination with other drugs","antibiotics in combination with other drugs","UATC","S01AA20","http://purl.bioontology.org/ontology/UATC/S01AA20"
"encephalitis, Japanese, inactivated, whole virus","encephalitis, Japanese, inactivated, whole virus","UATC","J07BA02","http://purl.bioontology.org/ontology/UATC/J07BA02"
"stepronin","stepronin","UATC","R05CB11","http://purl.bioontology.org/ontology/UATC/R05CB11"
"strontium ranelate","strontium ranelate","UATC","M05BX03","http://purl.bioontology.org/ontology/UATC/M05BX03"
"xipamide","xipamide","UATC","C03BA10","http://purl.bioontology.org/ontology/UATC/C03BA10"
"technetium (99mTc) oxidronic acid","technetium (99mTc) oxidronic acid","UATC","V09BA01","http://purl.bioontology.org/ontology/UATC/V09BA01"
"Silver compounds, antiseptics and disinfectants","Silver compounds, antiseptics and disinfectants","UATC","D08AL","http://purl.bioontology.org/ontology/UATC/D08AL"
"perindopril and diuretics","perindopril and diuretics","UATC","C09BA04","http://purl.bioontology.org/ontology/UATC/C09BA04"
"glycobiarsol","glycobiarsol","UATC","P01AR03","http://purl.bioontology.org/ontology/UATC/P01AR03"
"propantheline","propantheline","UATC","A03AB05","http://purl.bioontology.org/ontology/UATC/A03AB05"
"mebicar","mebicar","UATC","N06BX21","http://purl.bioontology.org/ontology/UATC/N06BX21"
"pinaverium","pinaverium","UATC","A03AX04","http://purl.bioontology.org/ontology/UATC/A03AX04"
"ibudilast","ibudilast","UATC","R03DC04","http://purl.bioontology.org/ontology/UATC/R03DC04"
"imidazole salicylate","imidazole salicylate","UATC","N02BA16","http://purl.bioontology.org/ontology/UATC/N02BA16"
"amoxicillin and beta-lactamase inhibitor","amoxicillin and beta-lactamase inhibitor","UATC","J01CR02","http://purl.bioontology.org/ontology/UATC/J01CR02"
"proxazole","proxazole","UATC","A03AX07","http://purl.bioontology.org/ontology/UATC/A03AX07"
"tetanus toxoid, combinations with tetanus immunoglobulin","tetanus toxoid, combinations with tetanus immunoglobulin","UATC","J07AM52","http://purl.bioontology.org/ontology/UATC/J07AM52"
"galantamine","galantamine","UATC","N06DA04","http://purl.bioontology.org/ontology/UATC/N06DA04"
"Synthetic anticholinergics, quaternary ammonium compounds for functional gastrointestinal disorders","Synthetic anticholinergics, quaternary ammonium compounds for functional gastrointestinal disorders","UATC","A03AB","http://purl.bioontology.org/ontology/UATC/A03AB"
"Nitroimidazole derivatives, antiprotozoal agents against amoebiasis and other protozoal diseases","Nitroimidazole derivatives, antiprotozoal agents against amoebiasis and other protozoal diseases","UATC","P01AB","http://purl.bioontology.org/ontology/UATC/P01AB"
"piperacillin and beta-lactamase inhibitor","piperacillin and beta-lactamase inhibitor","UATC","J01CR05","http://purl.bioontology.org/ontology/UATC/J01CR05"
"Vasopressin and analogues","Vasopressin and analogues","UATC","H01BA","http://purl.bioontology.org/ontology/UATC/H01BA"
"daptomycin","daptomycin","UATC","J01XX09","http://purl.bioontology.org/ontology/UATC/J01XX09"
"cefcapene","cefcapene","UATC","J01DD17","http://purl.bioontology.org/ontology/UATC/J01DD17"
"cobimetinib","cobimetinib","UATC","L01XE38","http://purl.bioontology.org/ontology/UATC/L01XE38"
"dextromoramide","dextromoramide","UATC","N02AC01","http://purl.bioontology.org/ontology/UATC/N02AC01"
"sulfamoxole and trimethoprim","sulfamoxole and trimethoprim","UATC","J01EE04","http://purl.bioontology.org/ontology/UATC/J01EE04"
"atomoxetine","atomoxetine","UATC","N06BA09","http://purl.bioontology.org/ontology/UATC/N06BA09"
"Corticosteroids, potent, other combinations","Corticosteroids, potent, other combinations","UATC","D07XC","http://purl.bioontology.org/ontology/UATC/D07XC"
"cadexomer iodine","cadexomer iodine","UATC","D03AX01","http://purl.bioontology.org/ontology/UATC/D03AX01"
"podophyllotoxin","podophyllotoxin","UATC","D06BB04","http://purl.bioontology.org/ontology/UATC/D06BB04"
"tipepidine","tipepidine","UATC","R05DB24","http://purl.bioontology.org/ontology/UATC/R05DB24"
"tocainide","tocainide","UATC","C01BB03","http://purl.bioontology.org/ontology/UATC/C01BB03"
"dextropropoxyphene","dextropropoxyphene","UATC","N02AC04","http://purl.bioontology.org/ontology/UATC/N02AC04"
"ANTIINFECTIVE DRUGS, OTOLOGIC","ANTIINFECTIVE DRUGS, OTOLOGIC","UATC","S02A","http://purl.bioontology.org/ontology/UATC/S02A"
"glibenclamide","glibenclamide","UATC","A10BB01","http://purl.bioontology.org/ontology/UATC/A10BB01"
"Amino acids and derivatives","Amino acids and derivatives","UATC","A16AA","http://purl.bioontology.org/ontology/UATC/A16AA"
"glucosamine","glucosamine","UATC","M01AX05","http://purl.bioontology.org/ontology/UATC/M01AX05"
"chlorpromazine","chlorpromazine","UATC","N05AA01","http://purl.bioontology.org/ontology/UATC/N05AA01"
"acepromazine","acepromazine","UATC","N05AA04","http://purl.bioontology.org/ontology/UATC/N05AA04"
"Sensitivity tests, discs and tablets","Sensitivity tests, discs and tablets","UATC","V07AR","http://purl.bioontology.org/ontology/UATC/V07AR"
"menadione","menadione","UATC","B02BA02","http://purl.bioontology.org/ontology/UATC/B02BA02"
"measles, combinations with rubella, live attenuated","measles, combinations with rubella, live attenuated","UATC","J07BD53","http://purl.bioontology.org/ontology/UATC/J07BD53"
"clefamide","clefamide","UATC","P01AC02","http://purl.bioontology.org/ontology/UATC/P01AC02"
"ceftriaxone","ceftriaxone","UATC","J01DD04","http://purl.bioontology.org/ontology/UATC/J01DD04"
"troxerutin","troxerutin","UATC","C05CA04","http://purl.bioontology.org/ontology/UATC/C05CA04"
"sulfamerazine and trimethoprim","sulfamerazine and trimethoprim","UATC","J01EE07","http://purl.bioontology.org/ontology/UATC/J01EE07"
"Other antiseptics and disinfectants in ATC","Other antiseptics and disinfectants in ATC","UATC","D08AX","http://purl.bioontology.org/ontology/UATC/D08AX"
"Other insecticides and repellents in ATC","Other insecticides and repellents in ATC","UATC","P03BX","http://purl.bioontology.org/ontology/UATC/P03BX"
"cefpodoxime and beta-lactamase inhibitor","cefpodoxime and beta-lactamase inhibitor","UATC","J01DD64","http://purl.bioontology.org/ontology/UATC/J01DD64"
"apronal","apronal","UATC","N05CM12","http://purl.bioontology.org/ontology/UATC/N05CM12"
"iodixanol","iodixanol","UATC","V08AB09","http://purl.bioontology.org/ontology/UATC/V08AB09"
"hemophilus influenzae B, purified antigen conjugated","hemophilus influenzae B, purified antigen conjugated","UATC","J07AG01","http://purl.bioontology.org/ontology/UATC/J07AG01"
"caspofungin","caspofungin","UATC","J02AX04","http://purl.bioontology.org/ontology/UATC/J02AX04"
"Medical Device","Medical Device","STY","T074","http://purl.bioontology.org/ontology/STY/T074"
"pipamperone","pipamperone","UATC","N05AD05","http://purl.bioontology.org/ontology/UATC/N05AD05"
"typhoid, combinations with paratyphi types","typhoid, combinations with paratyphi types","UATC","J07AP10","http://purl.bioontology.org/ontology/UATC/J07AP10"
