value_en	description_en	codesystem	code	description_code	iri
Unknown Daily Salt Intake	Unknown Daily Salt Intake	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168462
Extrapleural Pneumonectomy	Extrapleural Pneumonectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94446
Lower Uterine Segment Incision	Lower Uterine Segment Incision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C92827
Family History of Arrhythmia	Family History of Arrhythmia	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168194
Right Ventricular Assist Device Insertion	Right Ventricular Assist Device Insertion	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C172927
Joint Replacement	Joint Replacement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C131579
Augmentation Mammoplasty	Augmentation Mammoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C107225
Fulguration	Fulguration	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15390
Mastoidectomy	Mastoidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51751
Pelvic Lymphadenectomy	Pelvic Lymphadenectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51896
History of Resuscitated Cardiac Arrest	History of Resuscitated Cardiac Arrest	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C66927
Lumbar Puncture	Lumbar Puncture	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15327
Endoscopic Resection	Endoscopic Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C159453
Mandibulotomy	Mandibulotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C148438
Personal History of Lymphatic and Hematopoietic Neoplasms	Personal History of Lymphatic and Hematopoietic Neoplasms	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171235
Partial Excision of Tongue	Partial Excision of Tongue	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51911
Smoking History	Smoking History	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C156825
uterine surgical procedure	uterine surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001670
Otoplasty	Otoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157723
Unilateral Oophorectomy	Unilateral Oophorectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C29892
Head and Neck Surgery	Head and Neck Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15454
Percutaneous Fluoroscopic Gastrostomy	Percutaneous Fluoroscopic Gastrostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C106036
feminizing augmentation mammaplasty	feminizing augmentation mammaplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002066
Right Reduction Mammoplasty	Right Reduction Mammoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51616
Left Heart Catheterization	Left Heart Catheterization	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C80413
Known History of Neonatal Complication	Known History of Neonatal Complication	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168303
No Known History of Alcohol Use	No Known History of Alcohol Use	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168352
Lung Transplantation	Lung Transplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15274
Nephrectomy	Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15284
neck surgical procedure	neck surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002455
Family Surgical History	Family Surgical History	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C167448
repair of penis	repair of penis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001662
Vitrectomy	Vitrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C50837
Endoscopic Surgery	Endoscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C62734
Elective Surgical Procedure	Elective Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51996
Vasectomy Reversal Procedure	Vasectomy Reversal Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C158029
Simple Nephrectomy	Simple Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94460
scrotal surgical procedure	scrotal surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006289
Lumpectomy	Lumpectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15755
Surgical Procedure by Method	Surgical Procedure by Method	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C49165
Hemilaryngectomy	Hemilaryngectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51906
otorhinolaryngologic surgical procedure	otorhinolaryngologic surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002866
Explantation	Explantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C101248
